Date,Open,High,Low,Close,Adj Close,Volume
2019-04-30,293.489990,294.950012,288.899994,292.820007,271.041656,381555600
2019-05-07,290.149994,290.809998,279.929993,280.859985,259.971161,579489100
2019-05-14,281.989990,289.209991,281.359985,283.950012,262.831390,390939800
2019-05-21,285.829987,286.929993,280.570007,282.779999,261.748444,250331500
2019-05-28,283.089996,284.149994,273.089996,274.570007,254.148926,420816900
2019-06-04,277.119995,290.820007,276.619995,288.970001,267.477997,352903300
2019-06-11,290.989990,291.399994,287.820007,289.369995,267.848236,246213200
2019-06-18,291.390015,296.309998,290.989990,293.640015,271.800720,411571400
2019-06-25,293.700012,296.920013,290.350006,295.660004,275.001465,312025300
2019-07-02,295.609985,298.820007,294.679993,296.820007,276.080475,199922500
2019-07-09,295.540009,301.130005,295.480011,300.750000,279.735901,224601900
2019-07-16,300.649994,300.880005,296.700012,297.899994,277.085022,226395700
2019-07-23,299.140015,302.230011,298.220001,301.459991,280.396210,230382400
2019-07-30,299.910004,301.200012,281.720001,283.820007,263.988770,588235900
2019-08-06,285.910004,293.619995,282.040009,288.070007,267.941895,508255500
2019-08-13,287.739990,294.149994,282.390015,292.329987,271.904175,466068600
2019-08-20,291.769989,293.929993,283.470001,288.000000,267.876709,374372800
2019-08-27,289.540009,294.239990,285.250000,292.450012,272.015778,247166200
2019-09-03,290.570007,299.239990,289.269989,298.200012,277.364014,300091400
2019-09-10,297.359985,302.459991,295.970001,300.160004,279.187073,319972900
2019-09-17,299.940002,302.630005,297.269989,298.209991,277.373352,324453600
2019-09-24,299.410004,299.839996,293.690002,296.769989,277.308594,359312100
2019-10-01,297.739990,298.459991,284.820007,293.079987,273.860626,420762400
2019-10-08,291.040009,298.739990,288.489990,295.950012,276.542572,352479000
2019-10-15,297.100006,300.239990,296.970001,299.989990,280.317535,244771900
2019-10-22,300.579987,303.850006,298.500000,303.299988,283.410431,205752400
2019-10-29,303.000000,308.000000,301.730011,307.369995,287.213593,294731000
2019-11-05,307.589996,309.649994,306.059998,308.350006,288.129242,228522000
2019-11-12,308.750000,312.279999,307.660004,312.019989,291.558594,262873800
